4451,Cupressaceae,Cryptomeria japonica,0.380,South-East Asia,60
4452,Cupressaceae,Cryptomeria japonica,0.450,South-East Asia,60
4482,Cunoniaceae,Cunonia capensis,0.600,South-East Asia,136
4500,Cupressaceae,Cupressus macrocarpa,0.400,South-East Asia,136
4506,Curtisiaceae,Curtisia faginea,0.700,South-East Asia,136
4527,Fabaceae,Cylicodiscus gabunensis,0.580,South-East Asia,181
4777,Fabaceae,Dalbergia oliveri,0.850,South-East Asia,136
4788,Fabaceae,Dalbergia sissoo,0.670,South-East Asia,60
4938,Fabaceae,Dialium dinklagei,0.520,South-East Asia,181
4995,Fabaceae,Dicorynia guianensis,0.460,South-East Asia,181
5083,Fabaceae,Dinizia excelsa,0.600,South-East Asia,181
5086,Ebenaceae,Diospyros abyssinica,0.600,South-East Asia,136
5202,Ebenaceae,Diospyros marmorata,0.850,South-East Asia,136
5307,Fabaceae,Diplotropis purpurea,0.560,South-East Asia,181
5387,Dipterocarpaceae,Dipterocarpus tonkinensis,0.460,South-East Asia,181
5467,Malvaceae,Dombeya goetzenii,0.500,South-East Asia,136
5488,Winteraceae,Drimys granatensis,0.400,South-East Asia,136
5668,Meliaceae,Dysoxylum pilosum,0.450,South-East Asia,136
5714,Meliaceae,Ekebergia ruppeliana,0.370,South-East Asia,181
5855,Lauraceae,Endiandra palmerstoni,0.600,South-East Asia,136
5896,Euphorbiaceae,Endospermum macrophyllum,0.400,South-East Asia,136
5898,Euphorbiaceae,Endospermum medullosum,0.320,South-East Asia,60
6012,Fabaceae,Enterolobium schomburgkii,0.590,South-East Asia,181
6030,Fabaceae,Eperua jenmani,0.800,South-East Asia,136
6886,Rutaceae,Euxylophora paraensis,0.510,South-East Asia,181
6947,Fabaceae,Faidherbia albida,0.450,South-East Asia,60
7207,Oleaceae,Fraxinus excelsior,0.590,South-East Asia,60
7294,Clusiaceae,Garcinia myrtifolia,0.750,South-East Asia,136
7329,Rubiaceae,Gardenia latifolia,0.650,South-East Asia,136
7350,Cunoniaceae,Geissois benthami,0.550,South-East Asia,136
7546,Thymelaeaceae,Gonystylus punctatus,0.600,South-East Asia,136
7563,Fabaceae,Gossweilerodendron balsamiferum,0.290,South-East Asia,181
7602,Proteaceae,Grevillea robusta,0.480,South-East Asia,60
7662,Meliaceae,Guarea glabra,0.380,South-East Asia,181
7665,Meliaceae,Guarea grandifoliola,0.380,South-East Asia,181
7980,Moraceae,Helicostylis tomentosa,0.520,South-East Asia,181
8128,Malvaceae,Hibiscus elatus,0.600,South-East Asia,136
8156,Euphorbiaceae,Hieronima alchorneoides,0.720,South-East Asia,60
8216,Salicaceae,Homalium angustistipulatum,0.700,South-East Asia,136
8300,Dipterocarpaceae,Hopea odorata,0.590,South-East Asia,60
8376,Humiriaceae,Humiria procera,0.650,South-East Asia,136
8418,Achariaceae,Hydnocarpus macrocarpa,0.550,South-East Asia,136
8504,Aquifoliaceae,Ilex aquifolium,0.650,South-East Asia,136
8623,Fabaceae,Intsia bijuga,0.720,South-East Asia,60
8634,Fabaceae,Intsia palembanica,0.620,South-East Asia,60
8673,Myristicaceae,Iryanthera lanceifolia,0.500,South-East Asia,136
8692,Fabaceae,Isoberlinia scheffieri,0.650,South-East Asia,136
8709,Rubiaceae,Ixora arborea,0.800,South-East Asia,136
8743,Bignoniaceae,Jacaranda rhombifolia,0.400,South-East Asia,136
8861,Meliaceae,Khaya ivorensis,0.420,South-East Asia,60
8876,Meliaceae,Khaya senegalensis,0.520,South-East Asia,60
8946,Fabaceae,Koompassia excelsa,0.670,South-East Asia,60
9009,Lythraceae,Lagerstroemia subcostata,0.550,South-East Asia,136
9040,Pinaceae,Larix leptolepis,0.450,South-East Asia,60
9054,Atherospermataceae,Laurelia serrata,0.400,South-East Asia,136
9261,Chrysobalanaceae,Licania sparsipilis,0.550,South-East Asia,181
9268,Chrysobalanaceae,Licania venosa,0.900,South-East Asia,136
9324,Magnoliaceae,Liriodendron tulipifera,0.300,South-East Asia,181
9485,Lauraceae,Litsea sebifera,0.600,South-East Asia,136
9501,Fabaceae,Lonchocarpus castilloi,0.510,South-East Asia,181
9650,Fabaceae,Lysiloma bahamensis,0.600,South-East Asia,136
9652,Fabaceae,Lysiloma latisiliqua,0.650,South-East Asia,136
9703,Euphorbiaceae,Macaranga kilimandscharica,0.400,South-East Asia,136
9763,Moraceae,Maclura regia,0.540,South-East Asia,60
9990,Sapotaceae,Manilkara cuneifolia,0.800,South-East Asia,136
10011,Sapotaceae,Manilkara lacera,0.800,South-East Asia,136
10105,Bignoniaceae,Markhamia platycalyx,0.500,South-East Asia,136
10185,Myrtaceae,Melaleuca leucadendra,0.610,South-East Asia,60
10196,Myrtaceae,Melaleuca quinquenervia,0.510,South-East Asia,60
10197,Myrtaceae,Melaleuca quinquenervia,0.520,South-East Asia,60
10198,Myrtaceae,Melaleuca quinquenervia,0.620,South-East Asia,60
10199,Myrtaceae,Melaleuca quinquenervia,0.860,South-East Asia,60
10308,Anacardiaceae,Metopium brownei,0.590,South-East Asia,181
10317,Myrtaceae,Metrosideros robusta,0.550,South-East Asia,136
10318,Myrtaceae,Metrosideros robusta,0.750,South-East Asia,136
10464,Moraceae,Milicia excelsa,0.550,South-East Asia,60
10588,Rubiaceae,Mitragyna parvifolia,0.640,South-East Asia,60
10591,Rubiaceae,Mitragyna rubrostipulacea,0.450,South-East Asia,136
10628,Fabaceae,Monopetalanthus heitzii,0.280,South-East Asia,181
10692,Moraceae,Morus lactea,0.600,South-East Asia,136
10693,Moraceae,Morus laevigata,0.550,South-East Asia,136
10785,Myristicaceae,Myristica castaneifolia,0.500,South-East Asia,136
10861,Rubiaceae,Nauclea diderrichii,0.630,South-East Asia,60
11049,Fabaceae,Newtonia buchananii,0.470,South-East Asia,60
11114,Nothofagaceae,Nothofagus truncata,0.600,South-East Asia,136
11173,Lauraceae,Ocotea coriacea,0.450,South-East Asia,136
11256,Lauraceae,Ocotea wachenheimii,0.400,South-East Asia,136
11290,Oleaceae,Olea welwitschii,0.650,South-East Asia,136
11411,Myristicaceae,Otoba otoba,0.350,South-East Asia,136
11489,Sapotaceae,Palaquium fidjiense,0.500,South-East Asia,136
11501,Sapotaceae,Palaquium hornei,0.800,South-East Asia,136
11643,Chrysobalanaceae,Parinari goetzeniana,0.800,South-East Asia,136
11648,Chrysobalanaceae,Parinari insularum,0.650,South-East Asia,136
12015,Phyllanthaceae,Phyllanthus discoides,0.750,South-East Asia,136
12243,Fabaceae,Pithecellobium jupunba,0.500,South-East Asia,136
12282,Platanaceae,Platanus occidentalis,0.370,South-East Asia,60
12356,Podocarpaceae,Podocarpus dacrydioides,0.400,South-East Asia,136
12358,Podocarpaceae,Podocarpus ensiculus,0.450,South-East Asia,136
12359,Podocarpaceae,Podocarpus ferruginea,0.450,South-East Asia,136
12361,Podocarpaceae,Podocarpus gracilior,0.500,South-East Asia,136
12378,Podocarpaceae,Podocarpus milanjiana,0.500,South-East Asia,136
12402,Podocarpaceae,Podocarpus spicata,0.550,South-East Asia,136
12405,Podocarpaceae,Podocarpus totara,0.450,South-East Asia,136
12544,Salicaceae,Populus tremula,0.360,South-East Asia,60
12607,Sapotaceae,Pouteria adolfi-friederici,0.450,South-East Asia,136
12858,Fabaceae,Prosopis juliflora,0.700,South-East Asia,60
12859,Fabaceae,Prosopis juliflora,0.930,South-East Asia,60
13030,Pinaceae,Pseudotsuga menziesii,0.400,South-East Asia,60
13031,Pinaceae,Pseudotsuga menziesii,0.430,South-East Asia,60
13084,Fabaceae,Pterocarpus antunesii,0.700,South-East Asia,136
13302,Fagaceae,Quercus alba,0.660,South-East Asia,60
13313,Fagaceae,Quercus bicolor,0.680,South-East Asia,60
13319,Fagaceae,Quercus cerris,0.700,South-East Asia,136
13328,Fagaceae,Quercus coccinea,0.640,South-East Asia,60
13353,Fagaceae,Quercus gilva,0.800,South-East Asia,136
13394,Fagaceae,Quercus morii,0.800,South-East Asia,136
13410,Fagaceae,Quercus petraea,0.580,South-East Asia,60
13419,Fagaceae,Quercus robur,0.580,South-East Asia,60
13485,Myrsinaceae,Rapanea rhododendroides,0.700,South-East Asia,136
13733,Salicaceae,Salix fragilis,0.360,South-East Asia,60
13799,Euphorbiaceae,Sapium aucuparium,0.450,South-East Asia,136
13902,Araliaceae,Schefflera morototoni,0.490,South-East Asia,60
13932,Anacardiaceae,Schinopsis lorentzii,0.900,South-East Asia,136
13955,Fabaceae,Schizolobium parahybum,0.300,South-East Asia,136
14070,Phyllanthaceae,Securinega flexuosa,0.660,South-East Asia,60
14071,Phyllanthaceae,Securinega flexuosa,0.700,South-East Asia,60
14072,Phyllanthaceae,Securinega flexuosa,0.720,South-East Asia,60
14214,Dipterocarpaceae,Shorea leprosula,0.440,South-East Asia,60
14842,Fabaceae,Swartzia madagascariensis,0.900,South-East Asia,136
15153,Apocynaceae,Tabernaemontana durissima,0.550,South-East Asia,136
15315,Combretaceae,Terminalia aemula,0.650,South-East Asia,136
15316,Combretaceae,Terminalia alata,0.750,South-East Asia,60
15340,Combretaceae,Terminalia brassii,0.320,South-East Asia,60
15342,Combretaceae,Terminalia calamansanay,0.500,South-East Asia,60
15349,Combretaceae,Terminalia catappa,0.460,South-East Asia,60
15377,Combretaceae,Terminalia ivorensis,0.390,South-East Asia,60
15432,Combretaceae,Terminalia superba,0.460,South-East Asia,60
15725,Rubiaceae,Tricalysia singularis,0.100,South-East Asia,136
15802,Polygonaceae,Triplaris surinamensis,0.450,South-East Asia,136
15920,Ulmaceae,Ulmus glabra,0.550,South-East Asia,60
16176,Vochysiaceae,Vochysia hondurensis,0.450,South-East Asia,181
16293,Fabaceae,Xylia xylocarpa,0.680,South-East Asia,60
16372,Rutaceae,Zanthoxylum elephantiasis,0.550,South-East Asia,136
16429,Ulmaceae,Zelkova formosana,0.800,South-East Asia,136
73,Fabaceae,Acacia catechu,0.801,South-East Asia (tropical),14
109,Fabaceae,Acacia elata,0.510,South-East Asia (tropical),129
223,Fabaceae,Acacia tomentosa,0.510,South-East Asia (tropical),129
230,Euphorbiaceae,Acalypha caturus,0.300,South-East Asia (tropical),16
248,Sapindaceae,Acer laurinum,0.430,South-East Asia (tropical),129
257,Sapindaceae,Acer niveum,0.530,South-East Asia (tropical),43
276,Elaeocarpaceae,Aceratium sericeum,0.420,South-East Asia (tropical),129
280,Myrtaceae,Acmena acuminatissima,0.630,South-East Asia (tropical),126
307,Fabaceae,Acrocarpus fraxinifolius,0.503,South-East Asia (tropical),14
310,Rutaceae,Acronychia goniocarpa,0.510,South-East Asia (tropical),129
318,Rutaceae,Acronychia oligophlebia,0.370,South-East Asia (tropical),126
320,Rutaceae,Acronychia pedunculata,0.520,South-East Asia (tropical),129
322,Rutaceae,Acronychia porteri,0.520,South-East Asia (tropical),43
323,Rutaceae,Acronychia pullei,0.650,South-East Asia (tropical),129
324,Rutaceae,Acronychia trifoliolata,0.550,South-East Asia (tropical),129
329,Lauraceae,Actinodaphne borneensis,0.500,South-East Asia (tropical),177
330,Lauraceae,Actinodaphne glabra,0.520,South-East Asia (tropical),129
331,Lauraceae,Actinodaphne glomerata,0.410,South-East Asia (tropical),129
332,Lauraceae,Actinodaphne maingayi,0.590,South-East Asia (tropical),43
333,Lauraceae,Actinodaphne malaccensis,0.550,South-East Asia (tropical),43
334,Lauraceae,Actinodaphne procera,0.400,South-East Asia (tropical),129
335,Lauraceae,Actinodaphne sesquipedalis,0.650,South-East Asia (tropical),43
336,Lauraceae,Actinodaphne sphaerocarpa,0.460,South-East Asia (tropical),43
341,Fabaceae,Adenanthera bicolor,0.850,South-East Asia (tropical),43
342,Fabaceae,Adenanthera intermedia,0.780,South-East Asia (tropical),80
343,Fabaceae,Adenanthera microsperma,0.640,South-East Asia (tropical),16
344,Fabaceae,Adenanthera pavonina,0.700,South-East Asia (tropical),111
347,Fabaceae,Adenanthera pavonina,0.570,South-East Asia (tropical),126
349,Fabaceae,Adenanthera pavonina,0.770,South-East Asia (tropical),43
353,Fabaceae,Adenanthera tamarindifolia,0.730,South-East Asia (tropical),129
360,Rubiaceae,Adina polycephala,0.760,South-East Asia (tropical),43
361,Rubiaceae,Adina polycephala,0.603,South-East Asia (tropical),13
362,Rubiaceae,Adina rubescens,0.710,South-East Asia (tropical),43
363,Rubiaceae,Adina sessilifolia,0.603,South-East Asia (tropical),13
364,Pentaphylacaeae,Adinandra acuminata,0.480,South-East Asia (tropical),129
367,Pentaphylacaeae,Adinandra borneensis,0.480,South-East Asia (tropical),129
368,Pentaphylacaeae,Adinandra collina,0.610,South-East Asia (tropical),129
369,Pentaphylacaeae,Adinandra collina,0.330,South-East Asia (tropical),177
370,Pentaphylacaeae,Adinandra cordifolia,0.500,South-East Asia (tropical),177
371,Pentaphylacaeae,Adinandra dasyantha,0.460,South-East Asia (tropical),129
372,Pentaphylacaeae,Adinandra dumosa,0.490,South-East Asia (tropical),80
373,Pentaphylacaeae,Adinandra dumosa,0.590,South-East Asia (tropical),129
374,Pentaphylacaeae,Adinandra forbesii,0.630,South-East Asia (tropical),129
376,Pentaphylacaeae,Adinandra integerrima,0.560,South-East Asia (tropical),43
377,Pentaphylacaeae,Adinandra javanica,0.510,South-East Asia (tropical),43
378,Pentaphylacaeae,Adinandra lamponga,0.530,South-East Asia (tropical),43
379,Pentaphylacaeae,Adinandra maculosa,0.510,South-East Asia (tropical),43
381,Pentaphylacaeae,Adinandra polyneura,0.520,South-East Asia (tropical),129
382,Pentaphylacaeae,Adinandra rantepaoensis,0.400,South-East Asia (tropical),129
383,Pentaphylacaeae,Adinandra sarosanthera,0.530,South-East Asia (tropical),129
384,Pentaphylacaeae,Adinandra subauriculata,0.580,South-East Asia (tropical),129
385,Pentaphylacaeae,Adinandra subunguiculata,0.500,South-East Asia (tropical),129
386,Rubiaceae,Adinauclea fagifolia,0.650,South-East Asia (tropical),170
388,Myrsinaceae,Aegiceras corniculatum,0.510,South-East Asia (tropical),129
389,Myrsinaceae,Aegiceras floridum,0.680,South-East Asia (tropical),129
394,Rutaceae,Aegle marmelos,0.771,South-East Asia (tropical),14
395,Sapindaceae,Aesculus chinensis,0.600,South-East Asia (tropical),126
401,Thymelaeaceae,Aetoxylon sympetalum,0.740,South-East Asia (tropical),129
433,Fabaceae,Afzelia javanica,0.540,South-East Asia (tropical),129
434,Fabaceae,Afzelia javanica,0.570,South-East Asia (tropical),129
435,Fabaceae,Afzelia javanica,0.720,South-East Asia (tropical),129
450,Fabaceae,Afzelia rhomboidea,0.590,South-East Asia (tropical),129
451,Araucariaceae,Agathis alba,0.380,South-East Asia (tropical),43
454,Araucariaceae,Agathis borneensis,0.400,South-East Asia (tropical),176
455,Araucariaceae,Agathis borneensis,0.380,South-East Asia (tropical),170
456,Araucariaceae,Agathis borneensis,0.370,South-East Asia (tropical),170
457,Araucariaceae,Agathis dammara,0.490,South-East Asia (tropical),129
459,Araucariaceae,Agathis labillardieri,0.380,South-East Asia (tropical),170
462,Araucariaceae,Agathis philippinensis,0.450,South-East Asia (tropical),170
469,Meliaceae,Aglaia agglomerata,0.620,South-East Asia (tropical),170
470,Meliaceae,Aglaia argentea,0.580,South-East Asia (tropical),129
471,Meliaceae,Aglaia argentea,0.630,South-East Asia (tropical),129
472,Meliaceae,Aglaia argentea,0.650,South-East Asia (tropical),170
473,Meliaceae,Aglaia argentea,0.660,South-East Asia (tropical),43
474,Meliaceae,Aglaia aspera,0.710,South-East Asia (tropical),177
475,Meliaceae,Aglaia cordata,0.780,South-East Asia (tropical),43
476,Meliaceae,Aglaia cucullata,0.620,South-East Asia (tropical),129
477,Meliaceae,Aglaia cucullata,0.580,South-East Asia (tropical),43
480,Meliaceae,Aglaia dasyclada,0.500,South-East Asia (tropical),126
482,Meliaceae,Aglaia edulis,0.710,South-East Asia (tropical),170
483,Meliaceae,Aglaia elaeagnoidea,0.630,South-East Asia (tropical),126
484,Meliaceae,Aglaia elliptica,0.660,South-East Asia (tropical),170
485,Meliaceae,Aglaia exstipulata,0.800,South-East Asia (tropical),170
486,Meliaceae,Aglaia forbesii,0.660,South-East Asia (tropical),177
487,Meliaceae,Aglaia grandis,0.660,South-East Asia (tropical),170
488,Meliaceae,Aglaia griffithii,0.860,South-East Asia (tropical),43
491,Meliaceae,Aglaia lanceolata,0.690,South-East Asia (tropical),43
492,Meliaceae,Aglaia lawii,0.610,South-East Asia (tropical),126
493,Meliaceae,Aglaia lawii,0.580,South-East Asia (tropical),16
494,Meliaceae,Aglaia leptantha,0.640,South-East Asia (tropical),177
495,Meliaceae,Aglaia leucophylla,0.720,South-East Asia (tropical),177
496,Meliaceae,Aglaia luzoniensis,0.650,South-East Asia (tropical),170
497,Meliaceae,Aglaia macrocarpa,0.550,South-East Asia (tropical),170
498,Meliaceae,Aglaia maingayi,0.790,South-East Asia (tropical),43
499,Meliaceae,Aglaia malaccensis,0.610,South-East Asia (tropical),170
500,Meliaceae,Aglaia malaccensis,0.670,South-East Asia (tropical),43
501,Meliaceae,Aglaia merostela,0.740,South-East Asia (tropical),43
502,Meliaceae,Aglaia multinervis,0.640,South-East Asia (tropical),170
504,Meliaceae,Aglaia odoratissima,0.710,South-East Asia (tropical),129
505,Meliaceae,Aglaia odoratissima,0.720,South-East Asia (tropical),43
506,Meliaceae,Aglaia pachyphylla,0.690,South-East Asia (tropical),170
507,Meliaceae,Aglaia perviridis,0.810,South-East Asia (tropical),170
508,Meliaceae,Aglaia ridleyi,0.610,South-East Asia (tropical),43
511,Meliaceae,Aglaia rubescens,0.580,South-East Asia (tropical),43
512,Meliaceae,Aglaia rubiginosa,0.760,South-East Asia (tropical),129
513,Meliaceae,Aglaia rubiginosa,0.760,South-East Asia (tropical),43
514,Meliaceae,Aglaia sapindina,0.420,South-East Asia (tropical),170
515,Meliaceae,Aglaia silvestris,0.670,South-East Asia (tropical),177
516,Meliaceae,Aglaia simplicifolia,0.770,South-East Asia (tropical),177
517,Meliaceae,Aglaia spectabilis,0.550,South-East Asia (tropical),126
518,Meliaceae,Aglaia spectabilis,0.600,South-East Asia (tropical),170
519,Meliaceae,Aglaia subcuprea,0.730,South-East Asia (tropical),129
520,Meliaceae,Aglaia tenuicaulis,0.730,South-East Asia (tropical),43
521,Meliaceae,Aglaia tomentosa,0.660,South-East Asia (tropical),129
522,Meliaceae,Aglaia tomentosa,0.690,South-East Asia (tropical),170
523,Meliaceae,Aglaia unifoliolata,0.760,South-East Asia (tropical),129
524,Meliaceae,Aglaia wallichii,0.554,South-East Asia (tropical),14
531,Euphorbiaceae,Agrostistachys borneensis,0.820,South-East Asia (tropical),43
532,Euphorbiaceae,Agrostistachys gaudichaudii,0.590,South-East Asia (tropical),43
543,Simaroubaceae,Ailanthus integrifolia,0.310,South-East Asia (tropical),80
544,Simaroubaceae,Ailanthus integrifolia,0.300,South-East Asia (tropical),170
550,Simaroubaceae,Ailanthus triphysa,0.300,South-East Asia (tropical),129
552,Cunoniaceae,Aistopetalum viticoides,0.760,South-East Asia (tropical),129
558,Cornaceae,Alangium griffithii,0.700,South-East Asia (tropical),129
559,Cornaceae,Alangium javanicum,0.680,South-East Asia (tropical),129
560,Cornaceae,Alangium javanicum,0.780,South-East Asia (tropical),43
561,Cornaceae,Alangium kurzii,0.420,South-East Asia (tropical),129
562,Cornaceae,Alangium longiflorum,0.683,South-East Asia (tropical),145
563,Cornaceae,Alangium maliliense,0.690,South-East Asia (tropical),129
564,Cornaceae,Alangium nobile,0.770,South-East Asia (tropical),129
565,Cornaceae,Alangium nobile,0.730,South-East Asia (tropical),43
566,Cornaceae,Alangium ridleyi,0.720,South-East Asia (tropical),129
567,Cornaceae,Alangium ridleyi,0.830,South-East Asia (tropical),43
571,Cornaceae,Alangium villosum,0.510,South-East Asia (tropical),129
572,Cornaceae,Alangium villosum,0.510,South-East Asia (tropical),129
573,Cornaceae,Alangium villosum,0.550,South-East Asia (tropical),129
574,Cornaceae,Alangium villosum,0.550,South-East Asia (tropical),129
575,Fabaceae,Albizia acle,0.510,South-East Asia (tropical),129
589,Fabaceae,Albizia chinensis,0.300,South-East Asia (tropical),126
594,Fabaceae,Albizia falcata,0.370,South-East Asia (tropical),43
607,Fabaceae,Albizia glaberrima,0.590,South-East Asia (tropical),13
631,Fabaceae,Albizia lebbeck,0.550,South-East Asia (tropical),16
633,Fabaceae,Albizia lebbeck,0.573,South-East Asia (tropical),147
634,Fabaceae,Albizia lebbeck,0.538,South-East Asia (tropical),182
635,Fabaceae,Albizia lebbek,0.710,South-East Asia (tropical),43
638,Fabaceae,Albizia lucidior,0.758,South-East Asia (tropical),14
646,Fabaceae,Albizia odoratissima,0.570,South-East Asia (tropical),126
649,Fabaceae,Albizia odoratissima,0.667,South-East Asia (tropical),14
650,Fabaceae,Albizia pedicellata,0.350,South-East Asia (tropical),129
651,Fabaceae,Albizia pedicellata,0.280,South-East Asia (tropical),43
653,Fabaceae,Albizia procera,0.470,South-East Asia (tropical),204
656,Fabaceae,Albizia procera,0.550,South-East Asia (tropical),126
662,Fabaceae,Albizia retusa,0.460,South-East Asia (tropical),129
664,Fabaceae,Albizia saman,0.490,South-East Asia (tropical),129
665,Fabaceae,Albizia saponaria,0.570,South-East Asia (tropical),129
667,Fabaceae,Albizia splendens,0.540,South-East Asia (tropical),129
668,Fabaceae,Albizia sumatrana,0.380,South-East Asia (tropical),129
670,Fabaceae,Albizia tomentella,0.590,South-East Asia (tropical),129
671,Fabaceae,Albizia umbrosa,0.630,South-East Asia (tropical),170
715,Euphorbiaceae,Aleurites moluccana,0.250,South-East Asia (tropical),119
717,Euphorbiaceae,Aleurites moluccana,0.260,South-East Asia (tropical),16
720,Euphorbiaceae,Aleurites moluccana,0.400,South-East Asia (tropical),58
723,Euphorbiaceae,Aleurites trisperma,0.430,South-East Asia (tropical),144
788,Proteaceae,Alloxylon brachycarpum,0.340,South-East Asia (tropical),170
789,Proteaceae,Alloxylon brachycarpum,0.460,South-East Asia (tropical),170
813,Betulaceae,Alnus nepalensis,0.386,South-East Asia (tropical),14
821,Rhamnaceae,Alphitonia excelsa,0.380,South-East Asia (tropical),177
822,Rhamnaceae,Alphitonia ferruginea,0.660,South-East Asia (tropical),129
823,Rhamnaceae,Alphitonia macrocarpa,0.450,South-East Asia (tropical),129
828,Rhamnaceae,Alphitonia zizyphoides,0.400,South-East Asia (tropical),129
830,Annonaceae,Alphonsea elliptica,0.850,South-East Asia (tropical),43
831,Annonaceae,Alphonsea javanica,0.540,South-East Asia (tropical),16
832,Annonaceae,Alphonsea maingayi,0.790,South-East Asia (tropical),43
833,Annonaceae,Alphonsea subdehiscens,0.790,South-East Asia (tropical),43
834,Annonaceae,Alphonsea teysmannii,0.720,South-East Asia (tropical),129
